,age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3
404,19,2,3,1,5,2,3,2,1,1,2,2,3,3,4,5,16,1,1,0,1,0,0,0,0,1,1,0,0,1,10,11,1
405,17,3,1,5,1,2,2,1,1,1,4,1,2,1,1,3,6,1,0,1,1,0,1,0,1,1,1,1,1,1,10,13,1
406,21,4,4,5,5,3,3,1,3,2,3,3,2,1,1,5,0,1,1,1,1,0,0,1,1,1,1,1,0,1,9,12,1
407,18,2,2,3,3,3,2,1,2,0,4,4,4,1,3,3,11,0,1,1,1,0,1,1,0,1,0,0,0,1,9,11,1
408,18,3,4,5,5,3,3,1,2,0,4,3,5,1,4,2,9,0,1,0,1,0,0,1,0,1,1,1,1,1,13,14,1
409,17,2,2,3,3,3,2,1,2,0,4,3,4,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,0,1,13,17,1
410,17,4,4,2,5,3,2,1,3,0,4,4,2,1,2,4,2,0,1,0,1,0,1,0,0,1,1,1,0,1,12,15,1
411,18,4,2,4,5,1,2,1,2,0,4,2,2,1,1,3,0,1,1,1,1,0,1,1,0,1,1,1,0,1,14,17,1
412,21,1,1,1,5,1,3,2,2,2,5,3,3,5,2,4,21,0,1,1,0,0,1,1,0,1,1,0,1,1,9,10,1
413,20,1,1,5,5,3,3,2,3,0,3,2,2,1,3,3,8,1,0,1,0,0,0,0,0,1,1,1,1,1,11,15,1
414,19,4,4,4,5,2,3,1,1,1,3,2,5,4,4,5,5,1,0,1,1,0,1,0,0,1,1,1,1,1,9,10,1
415,17,3,2,5,5,3,2,1,2,0,4,4,4,1,2,5,10,0,1,0,1,0,1,0,0,1,1,1,0,1,16,18,1
416,18,3,2,1,5,3,1,1,3,0,4,3,4,1,2,2,5,1,0,1,1,0,1,0,0,1,1,1,1,1,14,17,1
417,18,2,3,5,3,3,1,1,1,0,3,1,3,4,5,4,13,0,0,1,0,0,0,0,0,1,1,1,0,1,13,14,1
418,19,2,1,5,5,3,2,1,1,0,5,3,4,1,4,4,10,0,0,1,1,0,0,0,0,1,1,1,0,1,7,11,1
419,18,2,2,3,5,3,2,2,2,0,4,1,4,1,3,4,10,1,1,0,1,0,1,0,0,1,1,1,0,1,14,17,1
420,20,1,0,5,5,3,2,2,1,1,5,3,1,1,1,5,5,1,0,1,1,1,0,0,0,1,1,1,1,1,8,10,1
421,18,3,2,3,5,2,2,1,2,0,3,1,2,1,2,1,4,1,0,1,1,0,1,1,0,1,0,1,1,1,10,13,1
422,16,1,3,1,5,4,1,2,1,0,4,3,3,1,3,5,11,1,0,1,1,0,1,0,0,1,1,0,1,0,10,11,1
423,16,2,2,5,5,1,2,2,2,0,4,4,4,1,1,5,0,1,0,1,0,0,1,1,0,1,1,1,0,0,12,12,1
424,15,1,1,1,3,4,2,1,1,1,4,1,3,1,1,2,6,1,0,1,0,0,1,0,0,0,1,1,1,0,10,10,1
425,15,3,3,1,5,1,2,2,1,0,5,4,4,2,3,5,4,1,0,1,0,0,1,0,0,1,1,1,0,0,10,10,1
426,16,2,3,1,3,1,2,2,2,0,4,5,2,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,16,17,1
427,15,2,1,1,5,2,2,2,1,0,1,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,8,0
428,16,4,4,1,5,2,2,1,2,0,5,3,2,1,3,2,5,0,1,0,0,0,1,0,0,0,1,1,0,0,10,11,1
429,16,1,2,5,5,4,2,1,3,0,4,4,3,1,1,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,10,11,1
430,17,3,2,1,5,1,1,1,2,1,4,5,4,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,1,0,10,10,1
431,17,1,1,5,5,4,1,1,1,1,5,4,4,2,2,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6,6,0
432,15,4,4,4,5,1,2,2,1,0,1,5,1,3,5,5,0,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,1
433,16,2,2,1,5,3,2,2,4,0,1,2,1,1,1,1,4,1,1,0,1,0,0,1,0,0,0,0,1,0,10,9,1
434,15,1,1,1,3,3,1,2,2,0,5,4,3,1,2,4,0,1,1,1,0,0,1,0,0,1,1,1,0,0,10,10,1
435,15,1,1,5,3,1,2,2,1,1,4,4,3,1,2,2,4,1,1,1,0,0,1,0,0,1,1,1,1,0,6,7,0
436,16,0,2,5,5,4,2,2,1,0,3,2,3,1,2,2,0,1,0,1,0,0,1,1,0,0,1,1,0,0,12,11,1
437,17,2,3,5,5,1,2,2,1,0,5,5,5,1,3,3,2,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,1
438,15,3,3,5,3,1,1,2,1,0,4,1,3,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,14,16,1
439,17,1,1,5,5,2,2,1,2,0,4,4,3,2,4,5,4,0,0,1,1,0,0,0,1,1,0,1,0,0,8,9,0
440,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,0,0,1,1,0,0,1,1,0,1,1,1,0,0,12,13,1
441,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,7,0,1,1,0,0,1,1,0,1,1,1,0,0,7,9,0
442,16,3,4,5,2,4,2,3,2,0,3,4,5,1,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,9,10,1
443,15,1,1,5,5,1,2,4,2,0,5,4,5,2,4,4,8,0,0,1,0,0,1,1,0,0,1,1,1,0,7,9,0
444,15,3,3,1,1,3,1,1,2,0,5,3,3,1,1,5,0,0,1,1,1,0,1,1,0,1,1,1,0,0,11,11,1
445,17,2,1,5,5,4,2,3,1,0,5,5,5,5,5,3,8,0,0,1,0,0,0,1,0,0,1,0,1,0,8,10,0
446,16,4,4,4,4,1,2,2,3,0,4,2,2,1,1,4,6,1,0,1,0,0,0,1,0,1,1,1,1,0,16,16,1
447,15,1,2,5,3,1,2,2,1,0,5,1,2,1,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,11,13,1
448,16,2,3,5,3,1,2,3,2,0,4,5,4,1,2,1,2,1,0,1,0,0,1,0,0,1,1,1,0,0,15,15,1
449,16,1,2,5,5,1,1,2,2,0,4,3,3,1,1,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,11,1
450,16,2,2,5,5,1,2,3,2,0,4,4,5,1,1,4,4,1,0,1,0,0,1,0,0,1,1,1,0,0,9,10,1
451,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,0,1,0,1,1,0,1,0,0,0,1,1,0,0,10,8,0
452,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,3,1,0,1,1,0,1,0,0,0,1,1,0,0,9,8,0
453,15,2,1,1,5,2,2,1,2,0,4,4,2,3,3,2,0,1,0,1,1,1,1,0,0,1,0,1,0,0,9,10,0
454,16,1,1,1,5,1,1,1,2,0,5,4,3,2,1,2,0,1,0,1,1,0,1,0,0,0,0,1,1,0,13,14,1
455,17,1,2,1,3,3,2,1,1,0,5,5,5,5,5,3,4,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,1
456,16,1,1,5,5,2,1,4,4,0,4,3,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,13,10,1
457,16,1,1,1,5,4,1,4,3,0,4,4,3,1,1,5,2,1,0,1,0,1,1,0,0,0,1,1,0,0,10,9,1
458,15,1,1,1,5,2,1,2,2,0,4,3,3,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,11,10,1
459,16,1,1,1,5,4,2,2,1,0,4,2,2,4,3,2,0,1,0,1,0,0,0,1,0,1,1,1,1,0,13,12,1
460,15,1,1,1,1,1,1,3,2,0,4,2,1,1,2,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,13,14,1
461,15,2,2,5,5,4,1,1,3,0,4,4,3,2,2,5,2,1,1,1,0,1,1,0,0,0,1,1,0,0,14,11,1
462,16,1,1,1,5,4,1,2,1,0,3,4,4,3,4,5,6,0,0,1,0,0,0,1,0,0,1,1,0,0,11,11,1
463,18,1,2,5,5,1,1,1,2,1,3,4,4,2,3,5,9,1,0,1,1,0,1,1,0,1,1,1,1,0,9,8,0
464,15,3,1,5,3,2,2,2,1,0,3,2,3,1,3,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,10,9,1
465,16,2,2,5,3,1,1,3,2,0,5,3,4,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,14,13,1
466,15,2,2,2,5,3,2,3,1,0,4,3,3,1,2,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,13,12,1
467,16,4,4,5,4,1,1,1,2,0,4,3,1,1,1,3,0,0,0,1,1,0,1,1,0,0,1,1,1,0,13,12,1
468,15,3,3,3,5,3,2,1,2,0,4,5,4,1,1,1,4,1,0,1,0,0,1,0,0,1,1,1,1,0,13,12,1
469,16,2,2,1,5,1,2,2,2,1,4,4,4,2,3,5,2,1,0,1,0,0,1,1,0,0,0,1,0,0,12,11,1
470,16,2,2,5,5,2,1,3,1,0,4,3,2,1,1,4,0,1,1,1,0,0,1,1,0,0,1,1,1,0,14,14,1
471,16,2,1,1,3,1,2,2,1,0,2,4,3,2,3,4,4,0,1,1,1,0,1,1,0,1,1,1,0,0,10,8,1
472,15,1,3,1,5,3,1,3,1,0,4,2,4,3,5,3,2,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,1
473,15,2,2,5,3,1,2,2,3,0,5,3,2,1,1,4,0,1,0,1,1,0,1,1,0,0,1,1,0,0,12,13,1
474,16,2,1,5,5,2,2,1,1,0,5,4,3,1,1,5,2,1,1,1,0,0,1,0,0,1,1,1,1,0,10,8,0
475,15,3,3,3,3,1,1,2,1,0,4,3,3,2,4,3,11,0,0,1,1,0,1,1,0,1,0,1,0,0,12,10,1
476,16,1,1,1,5,1,1,2,2,3,3,4,3,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,7,7,0
477,17,2,2,5,1,1,2,1,1,0,4,5,3,1,1,5,4,1,0,1,1,0,1,1,0,0,1,0,0,0,9,9,1
478,19,2,3,1,3,1,3,1,1,1,4,4,4,1,1,2,0,1,0,1,1,0,0,0,0,1,1,0,1,0,9,9,1
479,17,2,1,1,5,1,2,3,1,0,5,5,3,1,1,3,2,1,0,1,0,0,1,1,0,0,1,0,1,0,9,10,1
480,15,1,1,1,5,1,2,2,1,0,5,2,1,1,3,4,0,1,1,1,0,0,1,0,0,0,1,0,1,0,9,10,0
481,16,2,2,5,5,1,1,3,2,0,3,4,5,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,9,10,1
482,16,2,2,5,5,2,2,1,1,0,4,3,4,1,2,1,6,1,1,0,1,0,1,0,0,0,1,0,0,0,7,7,0
483,17,2,2,1,5,1,2,2,2,0,4,3,5,1,2,4,0,1,0,1,0,0,1,0,0,1,1,1,0,0,11,10,1
484,16,2,2,5,3,1,1,1,1,1,4,4,3,1,4,3,1,1,0,1,1,0,1,1,1,1,0,1,0,0,9,10,1
485,18,3,2,5,5,1,3,2,3,2,3,3,2,1,1,2,6,1,1,0,0,0,1,0,0,0,0,0,1,0,7,9,1
486,19,1,1,1,3,1,2,1,3,1,5,3,1,1,1,3,6,1,0,1,1,0,0,1,0,0,1,0,1,0,7,9,0
487,18,1,1,5,5,2,2,2,1,1,4,4,3,3,4,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,9,1
488,18,1,1,1,1,1,2,2,1,1,3,2,3,1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,1,0,9,11,1
489,19,1,1,5,5,1,3,2,2,1,1,1,4,4,1,1,12,1,0,1,1,0,1,0,0,1,1,1,1,0,7,8,0
490,16,2,2,2,5,1,2,1,2,0,3,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,8,10,1
491,17,0,1,5,1,1,1,2,1,0,2,4,4,3,5,5,5,1,0,1,1,0,0,1,0,0,0,1,0,0,9,9,1
492,16,1,2,1,5,1,2,1,2,0,4,4,5,1,3,3,0,1,1,1,0,0,0,1,0,1,1,0,0,0,8,9,0
493,16,3,3,5,5,3,2,1,1,0,4,5,4,1,1,4,0,1,0,1,1,0,0,1,0,1,1,0,1,0,14,13,1
494,16,1,1,3,3,2,2,1,1,0,4,4,4,2,2,4,2,1,1,1,0,0,1,1,0,1,1,1,1,0,14,14,1
495,17,3,3,3,1,1,2,2,4,1,5,4,5,3,4,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,10,11,1
496,16,2,1,5,3,1,2,1,2,0,5,3,3,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,14,13,1
497,16,2,2,3,5,1,2,1,1,0,4,2,5,1,2,5,0,1,0,1,1,0,1,1,1,0,1,1,1,0,17,16,1
498,17,1,2,5,5,1,1,1,1,1,5,3,5,5,5,1,12,0,0,1,1,0,1,1,0,1,1,0,1,0,6,7,0
499,16,4,3,5,5,1,1,1,1,0,4,2,5,1,5,5,8,0,1,1,1,0,0,1,0,1,1,1,0,0,14,12,1
500,17,2,2,3,3,4,2,3,4,1,1,3,5,3,5,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,10,8,0
501,16,1,1,5,5,1,3,1,4,0,2,2,1,1,1,5,0,1,0,1,1,1,1,1,0,1,1,1,0,0,14,14,1
502,19,2,2,5,5,2,2,1,3,0,5,4,5,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,12,13,1
503,17,1,1,1,5,3,2,2,1,0,4,4,5,1,2,5,0,1,0,1,0,0,1,1,0,1,0,1,1,0,11,11,1
504,20,3,3,1,3,4,2,2,2,1,3,3,4,2,4,3,8,1,0,1,1,0,0,1,0,1,1,1,1,0,11,9,1
505,17,1,1,5,3,1,1,1,3,0,4,3,3,1,1,3,0,1,1,1,1,0,1,0,0,0,1,1,1,0,11,11,1
506,17,2,2,5,5,1,2,3,1,1,4,4,5,1,2,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10,9,0
507,16,1,1,1,5,1,1,3,2,0,5,3,2,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,16,17,1
508,17,2,2,5,5,3,2,2,2,0,5,3,2,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,15,17,1
509,17,1,0,5,5,4,2,2,2,0,4,4,5,1,1,4,1,1,0,0,1,0,0,0,0,1,1,1,1,0,11,9,1
510,18,1,1,1,5,4,2,1,2,1,4,3,2,1,1,5,9,1,0,1,0,0,1,0,0,1,1,1,1,0,7,7,0
511,16,3,1,5,5,1,2,1,1,0,3,1,3,1,3,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,8,6,0
512,16,3,2,3,1,1,2,1,1,0,3,1,3,1,4,3,2,1,0,1,1,0,0,0,0,1,1,1,0,0,7,6,0
513,18,1,1,5,1,3,2,2,2,0,2,3,5,1,4,3,8,1,1,1,1,1,0,0,0,0,1,1,0,0,9,8,1
514,16,4,4,2,4,3,1,1,2,0,4,3,3,2,3,2,0,1,0,1,0,0,0,1,0,1,0,1,1,0,14,16,1
515,16,1,2,5,5,3,2,2,1,0,5,4,5,1,4,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,14,14,1
516,18,2,4,5,3,3,1,1,2,1,2,3,2,1,3,1,8,1,0,0,1,0,1,0,0,1,1,1,0,0,8,5,0
517,16,1,1,1,5,4,2,3,2,0,4,3,2,1,3,5,6,1,1,1,1,0,1,0,0,1,1,1,0,0,6,8,0
518,16,2,3,1,3,4,2,2,2,0,3,3,3,1,1,2,0,1,0,1,0,0,1,1,0,1,1,1,0,0,8,10,1
519,16,4,4,2,2,1,2,1,2,0,4,3,4,1,2,3,4,1,0,1,1,0,1,0,0,1,1,1,1,0,8,8,0
520,18,4,4,1,2,2,2,1,4,0,5,5,5,5,5,5,2,0,1,1,1,0,1,1,0,1,1,0,1,0,5,6,0
521,16,3,4,1,5,4,2,3,2,0,4,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,7,9,0
522,17,4,4,5,3,2,2,1,3,0,4,4,3,1,2,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,15,14,1
523,17,4,1,5,5,4,2,1,1,0,4,2,3,1,2,5,1,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,1
524,16,2,2,3,3,4,2,4,3,0,5,1,3,2,2,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10,9,1
525,17,2,2,1,5,4,2,1,1,0,5,1,3,1,2,5,5,1,0,1,0,0,1,0,1,1,1,1,0,0,9,9,0
526,16,4,4,3,3,4,1,2,1,0,5,1,3,1,2,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,11,11,1
527,17,3,3,3,3,2,2,1,1,0,4,1,4,5,5,3,8,0,0,1,1,0,1,1,0,1,1,1,0,0,7,10,0
528,17,1,1,1,3,4,2,3,2,0,5,1,3,3,3,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,10,10,1
529,16,2,1,2,3,4,2,2,2,0,4,2,2,1,4,5,2,0,0,1,1,0,0,0,0,1,0,1,1,0,9,7,0
530,16,2,1,5,3,4,2,1,2,0,3,2,2,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,14,15,1
531,16,4,4,4,2,4,1,1,1,0,4,1,2,2,5,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,11,12,1
532,15,1,2,5,3,1,2,3,2,0,5,5,5,1,3,5,11,0,0,1,0,0,1,1,0,0,1,1,0,0,9,11,1
533,15,2,2,5,5,3,2,3,4,0,5,4,5,2,3,5,8,0,1,0,1,0,1,1,0,0,1,1,0,0,13,14,1
534,15,2,1,3,3,1,2,1,1,0,4,3,3,1,2,5,11,0,1,0,1,0,0,1,0,1,1,1,0,0,12,13,1
535,16,2,2,5,5,1,2,1,3,0,4,3,3,2,2,5,2,1,1,1,0,0,1,0,0,0,0,1,1,0,11,11,1
536,16,4,1,5,5,2,2,2,2,0,1,2,4,2,2,1,8,1,1,1,1,0,1,1,0,1,1,1,0,0,9,10,1
537,17,3,2,1,5,2,2,2,1,0,4,3,3,2,2,1,5,1,0,1,1,0,0,0,0,0,1,1,1,0,9,11,1
538,17,2,2,5,5,4,2,2,2,0,5,1,3,1,1,5,0,1,0,1,0,1,0,0,1,0,1,1,0,0,11,9,1
539,16,4,4,4,3,1,2,2,3,0,5,3,5,1,4,5,1,1,0,1,1,0,1,0,0,1,1,1,1,0,10,11,1
540,17,4,4,2,5,1,1,3,1,3,3,3,3,1,3,5,2,0,0,1,0,0,0,1,0,1,1,1,1,0,9,9,0
541,17,1,3,5,5,1,1,2,1,0,5,1,2,3,3,5,2,0,1,1,0,0,0,1,0,0,1,1,1,0,12,11,1
542,17,3,4,3,5,4,2,1,2,1,5,4,4,3,4,5,8,0,0,1,1,0,1,1,0,1,0,1,1,0,8,9,0
543,17,4,4,2,2,1,1,1,2,0,5,2,5,1,1,5,0,1,0,1,1,0,1,0,0,1,1,1,0,0,13,15,1
544,16,4,1,5,1,4,1,1,1,0,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,11,1
545,17,1,1,1,1,4,2,1,2,0,4,5,5,1,2,3,2,1,0,0,1,0,0,1,0,1,1,1,1,0,11,10,1
546,17,4,2,5,5,1,2,2,2,0,4,3,3,2,3,5,0,1,0,1,0,1,1,0,0,1,0,1,0,0,17,18,1
547,16,2,2,5,3,1,1,2,2,0,4,1,2,2,2,5,0,0,1,0,1,0,1,0,0,1,0,1,1,0,12,13,1
548,17,3,2,5,5,4,1,2,2,0,4,1,2,2,2,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,13,14,1
549,19,1,1,5,5,4,2,1,2,2,4,4,3,3,4,4,2,0,0,1,1,0,1,1,0,1,1,0,0,0,9,9,1
550,17,1,0,5,5,2,2,1,1,0,4,1,2,1,1,5,4,0,1,0,1,0,0,0,0,0,1,1,1,0,11,11,1
551,17,1,1,1,1,1,1,2,1,0,3,5,5,2,2,4,3,1,0,1,0,0,1,1,0,1,1,0,1,0,10,11,1
552,16,1,2,5,5,2,1,1,3,0,4,3,4,1,1,3,5,1,0,1,0,1,1,0,0,1,0,1,1,0,13,14,1
553,16,1,2,5,1,1,2,1,1,0,4,4,4,2,4,5,4,0,1,1,0,0,0,0,0,0,1,1,0,0,9,10,1
554,17,3,1,5,5,1,2,2,2,3,5,4,4,1,1,5,2,1,0,1,0,0,1,1,0,1,0,1,1,0,7,9,1
555,17,2,2,5,5,1,2,2,1,0,5,5,5,3,5,5,0,0,0,1,0,0,0,1,0,0,1,0,1,0,8,13,1
556,18,1,0,1,1,1,3,3,1,1,4,3,2,1,1,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,12,12,1
557,17,1,1,5,3,1,2,2,1,0,4,5,5,1,3,2,0,0,0,1,0,0,1,1,0,1,0,1,1,0,10,9,1
558,18,1,1,1,1,1,2,2,2,0,4,3,3,1,4,5,6,0,1,1,1,0,1,1,0,0,1,1,0,0,10,9,1
559,16,2,2,5,3,1,1,1,2,0,5,4,3,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,11,13,1
560,16,3,2,3,5,1,1,2,1,0,4,5,5,2,3,5,2,0,0,1,0,0,0,0,0,1,1,1,0,0,11,9,1
561,16,1,1,1,5,1,2,2,1,0,4,5,5,2,4,5,0,0,1,1,0,0,0,1,0,1,1,1,0,0,10,10,0
562,18,1,1,3,5,1,3,2,1,1,5,3,3,2,3,5,2,0,0,1,0,0,1,0,0,1,1,0,1,0,9,7,0
563,19,3,2,1,3,1,2,2,1,3,3,2,1,1,1,3,4,0,0,1,1,0,0,1,0,0,1,1,0,0,6,11,0
564,18,3,3,1,1,1,2,1,2,2,4,4,5,1,3,3,9,0,0,1,1,0,1,1,0,1,1,0,0,0,4,8,0
565,16,2,2,3,3,1,2,2,1,0,5,4,3,2,4,4,6,0,0,1,0,0,1,1,0,1,1,1,1,0,7,8,0
566,19,2,1,1,5,1,3,2,1,3,4,4,3,1,3,5,4,0,0,1,1,0,0,1,0,1,0,0,1,0,8,9,0
567,16,3,2,3,1,1,2,2,2,2,2,5,5,1,1,1,8,1,0,0,1,0,1,1,0,0,1,1,1,0,5,5,0
568,17,1,1,5,1,1,2,1,1,0,4,3,2,1,2,5,9,1,0,1,1,0,1,1,0,0,1,1,0,0,7,9,1
569,20,1,1,5,5,1,3,2,1,1,4,4,3,2,4,4,12,0,0,1,0,0,1,0,0,1,1,0,1,0,8,11,1
570,18,4,3,3,3,1,2,1,1,0,5,4,4,3,4,2,8,1,0,0,0,0,1,0,0,1,1,1,0,0,10,11,1
571,18,3,2,5,5,1,2,2,1,0,2,5,5,5,5,5,8,0,0,1,0,0,1,0,0,1,0,1,0,0,9,10,1
572,19,1,1,5,3,2,3,3,2,1,5,4,4,3,3,2,8,0,0,1,0,0,0,0,0,1,1,1,0,0,10,9,1
573,17,3,3,2,5,1,2,2,2,1,4,5,4,2,3,3,4,0,0,1,1,0,1,0,0,1,1,1,0,0,8,9,1
574,18,1,3,1,3,1,2,1,1,0,4,3,3,2,3,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,9,10,0
575,19,1,1,5,5,2,3,3,1,1,4,4,4,3,3,5,4,0,0,1,0,0,1,0,0,1,1,1,0,0,8,9,1
576,18,1,2,1,5,1,2,2,2,2,4,3,3,1,1,5,2,1,0,0,1,0,1,0,0,0,1,1,0,0,6,8,0
577,19,1,1,1,5,1,2,1,1,0,1,4,4,1,1,5,0,1,1,0,1,0,1,0,0,0,1,0,0,0,6,8,0
578,17,0,0,1,5,1,2,2,1,0,4,4,3,1,1,5,0,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,1
579,17,3,1,5,1,1,3,2,3,0,4,2,3,2,2,3,5,1,1,0,0,0,1,0,1,0,1,0,0,0,8,7,0
580,18,2,2,3,3,1,2,1,2,1,2,3,3,1,2,4,3,1,1,1,0,0,1,1,0,1,1,1,0,0,7,6,0
581,17,4,1,2,1,1,2,1,1,0,3,2,2,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,8,10,0
582,17,1,2,1,5,1,1,1,1,0,5,5,1,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,0,0,7,10,1
583,18,1,1,5,5,1,2,3,2,2,3,4,4,2,2,5,3,1,0,1,1,0,0,1,0,0,1,1,1,0,7,8,0
584,18,2,2,3,1,3,1,2,2,0,4,3,5,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,0,0,12,13,1
585,17,3,3,3,3,1,2,2,1,0,4,4,3,1,1,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,11,12,1
586,18,1,2,1,5,3,2,2,2,0,4,4,3,1,2,4,0,1,1,0,1,0,0,0,0,1,1,1,0,0,12,13,1
587,18,4,4,4,4,3,2,2,2,0,4,3,5,1,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,18,18,1
588,18,4,4,3,5,3,2,1,1,0,5,4,5,1,1,5,3,0,1,1,1,0,1,1,0,1,1,1,0,0,17,17,1
589,17,4,2,5,5,1,2,2,2,0,4,3,3,1,2,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,17,18,1
590,18,1,2,1,3,2,2,2,1,0,4,1,4,5,5,1,8,0,1,1,1,0,1,0,0,0,0,1,0,0,10,11,1
591,18,4,4,1,3,4,2,3,1,0,2,5,5,1,1,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0,12,13,1
592,17,1,1,5,3,4,1,3,1,0,4,2,3,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,1
593,18,2,2,5,5,1,2,2,2,0,1,3,1,1,1,2,4,1,0,1,1,0,1,0,0,1,0,1,1,0,8,8,1
594,18,2,2,3,3,1,1,2,3,0,5,4,5,1,4,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,11,12,1
595,18,1,1,1,3,1,2,3,2,1,4,4,2,1,2,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,9,10,1
596,17,4,2,4,5,1,1,2,4,0,4,2,3,3,1,5,0,1,0,1,1,0,0,0,0,1,1,1,1,0,18,18,1
597,17,2,1,3,5,3,2,2,2,0,5,3,3,1,2,2,5,1,1,0,0,0,0,1,0,1,1,1,1,0,11,11,1
598,18,1,1,1,3,1,2,1,2,0,5,2,3,1,2,3,2,1,1,0,1,0,0,0,0,0,1,1,1,0,8,10,1
599,18,1,2,1,1,1,1,2,2,0,4,1,1,1,1,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,11,11,1
600,18,2,2,3,5,2,2,2,3,0,4,2,1,1,1,4,5,1,0,1,0,0,0,0,0,1,1,1,1,0,14,14,1
601,17,4,3,3,5,2,2,2,2,1,4,5,5,1,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,10,11,1
602,18,3,3,3,3,1,1,1,2,0,5,3,4,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,10,10,1
603,17,4,4,4,3,4,1,2,2,0,4,3,3,1,2,5,2,1,0,1,0,0,1,1,1,1,1,1,0,0,12,12,1
604,17,3,2,3,5,3,2,2,2,0,1,2,3,1,2,5,0,1,1,0,1,0,0,0,0,0,1,1,1,0,15,14,1
605,18,1,1,5,3,2,1,2,1,0,3,3,2,1,2,3,2,0,1,1,1,0,0,0,0,1,0,1,1,0,14,13,1
606,18,1,1,1,3,1,1,2,3,0,5,3,2,1,1,4,0,1,1,1,1,0,0,0,0,1,1,1,0,0,19,17,1
