age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3_,G3
18,3,2,5,3,4,2,1,3,0,5,4,3,2,3,1,4,1,0,1,1,0,0,0,0,1,1,1,1,1,14,16,17,pass
18,4,3,4,3,1,2,1,3,0,5,3,2,1,2,4,4,0,0,1,0,0,0,0,0,1,1,1,1,1,15,14,17,pass
18,4,3,4,5,1,2,1,3,0,5,4,5,2,3,5,0,0,0,1,1,0,1,0,0,1,1,1,1,1,14,13,14,pass
17,4,3,2,5,3,2,1,3,0,4,4,3,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,1,1,11,12,13,pass
17,2,1,3,5,1,2,2,2,0,4,3,4,2,2,1,10,1,0,1,1,0,1,1,0,1,1,1,1,1,12,15,15,pass
17,2,1,3,5,3,2,1,2,0,4,3,5,2,4,4,4,1,0,1,1,0,1,1,0,1,1,1,0,1,12,16,16,pass
19,2,3,1,5,2,3,2,1,1,2,2,3,3,4,5,16,1,1,0,1,0,0,0,0,1,1,0,0,1,10,11,11,pass
17,3,1,5,1,2,2,1,1,1,4,1,2,1,1,3,6,1,0,1,1,0,1,0,1,1,1,1,1,1,10,13,13,pass
21,4,4,5,5,3,3,1,3,2,3,3,2,1,1,5,0,1,1,1,1,0,0,1,1,1,1,1,0,1,9,12,12,pass
18,2,2,3,3,3,2,1,2,0,4,4,4,1,3,3,11,0,1,1,1,0,1,1,0,1,0,0,0,1,9,11,12,pass
18,3,4,5,5,3,3,1,2,0,4,3,5,1,4,2,9,0,1,0,1,0,0,1,0,1,1,1,1,1,13,14,15,pass
17,2,2,3,3,3,2,1,2,0,4,3,4,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,0,1,13,17,17,pass
17,4,4,2,5,3,2,1,3,0,4,4,2,1,2,4,2,0,1,0,1,0,1,0,0,1,1,1,0,1,12,15,15,pass
18,4,2,4,5,1,2,1,2,0,4,2,2,1,1,3,0,1,1,1,1,0,1,1,0,1,1,1,0,1,14,17,17,pass
21,1,1,1,5,1,3,2,2,2,5,3,3,5,2,4,21,0,1,1,0,0,1,1,0,1,1,0,1,1,9,10,10,pass
20,1,1,5,5,3,3,2,3,0,3,2,2,1,3,3,8,1,0,1,0,0,0,0,0,1,1,1,1,1,11,15,15,pass
19,4,4,4,5,2,3,1,1,1,3,2,5,4,4,5,5,1,0,1,1,0,1,0,0,1,1,1,1,1,9,10,11,pass
17,3,2,5,5,3,2,1,2,0,4,4,4,1,2,5,10,0,1,0,1,0,1,0,0,1,1,1,0,1,16,18,18,pass
18,3,2,1,5,3,1,1,3,0,4,3,4,1,2,2,5,1,0,1,1,0,1,0,0,1,1,1,1,1,14,17,17,pass
18,2,3,5,3,3,1,1,1,0,3,1,3,4,5,4,13,0,0,1,0,0,0,0,0,1,1,1,0,1,13,14,14,pass
19,2,1,5,5,3,2,1,1,0,5,3,4,1,4,4,10,0,0,1,1,0,0,0,0,1,1,1,0,1,7,11,11,pass
18,2,2,3,5,3,2,2,2,0,4,1,4,1,3,4,10,1,1,0,1,0,1,0,0,1,1,1,0,1,14,17,17,pass
20,1,0,5,5,3,2,2,1,1,5,3,1,1,1,5,5,1,0,1,1,1,0,0,0,1,1,1,1,1,8,10,10,pass
18,3,2,3,5,2,2,1,2,0,3,1,2,1,2,1,4,1,0,1,1,0,1,1,0,1,0,1,1,1,10,13,13,pass
16,1,3,1,5,4,1,2,1,0,4,3,3,1,3,5,11,1,0,1,1,0,1,0,0,1,1,0,1,0,10,11,11,pass
16,2,2,5,5,1,2,2,2,0,4,4,4,1,1,5,0,1,0,1,0,0,1,1,0,1,1,1,0,0,12,12,12,pass
15,1,1,1,3,4,2,1,1,1,4,1,3,1,1,2,6,1,0,1,0,0,1,0,0,0,1,1,1,0,10,10,10,pass
15,3,3,1,5,1,2,2,1,0,5,4,4,2,3,5,4,1,0,1,0,0,1,0,0,1,1,1,0,0,10,10,11,pass
16,2,3,1,3,1,2,2,2,0,4,5,2,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,16,17,17,pass
15,2,1,1,5,2,2,2,1,0,1,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,8,9,fail
16,4,4,1,5,2,2,1,2,0,5,3,2,1,3,2,5,0,1,0,0,0,1,0,0,0,1,1,0,0,10,11,11,pass
16,1,2,5,5,4,2,1,3,0,4,4,3,1,1,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,10,11,11,pass
17,3,2,1,5,1,1,1,2,1,4,5,4,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,1,0,10,10,10,pass
17,1,1,5,5,4,1,1,1,1,5,4,4,2,2,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6,6,7,fail
15,4,4,4,5,1,2,2,1,0,1,5,1,3,5,5,0,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,14,pass
16,2,2,1,5,3,2,2,4,0,1,2,1,1,1,1,4,1,1,0,1,0,0,1,0,0,0,0,1,0,10,9,11,pass
15,1,1,1,3,3,1,2,2,0,5,4,3,1,2,4,0,1,1,1,0,0,1,0,0,1,1,1,0,0,10,10,10,pass
15,1,1,5,3,1,2,2,1,1,4,4,3,1,2,2,4,1,1,1,0,0,1,0,0,1,1,1,1,0,6,7,8,fail
16,0,2,5,5,4,2,2,1,0,3,2,3,1,2,2,0,1,0,1,0,0,1,1,0,0,1,1,0,0,12,11,12,pass
17,2,3,5,5,1,2,2,1,0,5,5,5,1,3,3,2,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,12,pass
15,3,3,5,3,1,1,2,1,0,4,1,3,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,14,16,16,pass
17,1,1,5,5,2,2,1,2,0,4,4,3,2,4,5,4,0,0,1,1,0,0,0,1,1,0,1,0,0,8,9,9,fail
15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,0,0,1,1,0,0,1,1,0,1,1,1,0,0,12,13,14,pass
15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,7,0,1,1,0,0,1,1,0,1,1,1,0,0,7,9,8,fail
16,3,4,5,2,4,2,3,2,0,3,4,5,1,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,9,10,11,pass
15,1,1,5,5,1,2,4,2,0,5,4,5,2,4,4,8,0,0,1,0,0,1,1,0,0,1,1,1,0,7,9,9,fail
15,3,3,1,1,3,1,1,2,0,5,3,3,1,1,5,0,0,1,1,1,0,1,1,0,1,1,1,0,0,11,11,11,pass
17,2,1,5,5,4,2,3,1,0,5,5,5,5,5,3,8,0,0,1,0,0,0,1,0,0,1,0,1,0,8,10,9,fail
16,4,4,4,4,1,2,2,3,0,4,2,2,1,1,4,6,1,0,1,0,0,0,1,0,1,1,1,1,0,16,16,17,pass
15,1,2,5,3,1,2,2,1,0,5,1,2,1,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,11,13,13,pass
16,2,3,5,3,1,2,3,2,0,4,5,4,1,2,1,2,1,0,1,0,0,1,0,0,1,1,1,0,0,15,15,15,pass
16,1,2,5,5,1,1,2,2,0,4,3,3,1,1,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,11,11,pass
16,2,2,5,5,1,2,3,2,0,4,4,5,1,1,4,4,1,0,1,0,0,1,0,0,1,1,1,0,0,9,10,11,pass
16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,0,1,0,1,1,0,1,0,0,0,1,1,0,0,10,8,8,fail
16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,3,1,0,1,1,0,1,0,0,0,1,1,0,0,9,8,8,fail
15,2,1,1,5,2,2,1,2,0,4,4,2,3,3,2,0,1,0,1,1,1,1,0,0,1,0,1,0,0,9,10,9,fail
16,1,1,1,5,1,1,1,2,0,5,4,3,2,1,2,0,1,0,1,1,0,1,0,0,0,0,1,1,0,13,14,15,pass
17,1,2,1,3,3,2,1,1,0,5,5,5,5,5,3,4,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,11,pass
16,1,1,5,5,2,1,4,4,0,4,3,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,13,10,13,pass
16,1,1,1,5,4,1,4,3,0,4,4,3,1,1,5,2,1,0,1,0,1,1,0,0,0,1,1,0,0,10,9,10,pass
15,1,1,1,5,2,1,2,2,0,4,3,3,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,11,10,11,pass
16,1,1,1,5,4,2,2,1,0,4,2,2,4,3,2,0,1,0,1,0,0,0,1,0,1,1,1,1,0,13,12,14,pass
15,1,1,1,1,1,1,3,2,0,4,2,1,1,2,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,13,14,14,pass
15,2,2,5,5,4,1,1,3,0,4,4,3,2,2,5,2,1,1,1,0,1,1,0,0,0,1,1,0,0,14,11,12,pass
16,1,1,1,5,4,1,2,1,0,3,4,4,3,4,5,6,0,0,1,0,0,0,1,0,0,1,1,0,0,11,11,11,pass
18,1,2,5,5,1,1,1,2,1,3,4,4,2,3,5,9,1,0,1,1,0,1,1,0,1,1,1,1,0,9,8,8,fail
15,3,1,5,3,2,2,2,1,0,3,2,3,1,3,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,10,9,11,pass
16,2,2,5,3,1,1,3,2,0,5,3,4,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,14,13,14,pass
15,2,2,2,5,3,2,3,1,0,4,3,3,1,2,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,13,12,13,pass
16,4,4,5,4,1,1,1,2,0,4,3,1,1,1,3,0,0,0,1,1,0,1,1,0,0,1,1,1,0,13,12,13,pass
15,3,3,3,5,3,2,1,2,0,4,5,4,1,1,1,4,1,0,1,0,0,1,0,0,1,1,1,1,0,13,12,12,pass
16,2,2,1,5,1,2,2,2,1,4,4,4,2,3,5,2,1,0,1,0,0,1,1,0,0,0,1,0,0,12,11,12,pass
16,2,2,5,5,2,1,3,1,0,4,3,2,1,1,4,0,1,1,1,0,0,1,1,0,0,1,1,1,0,14,14,16,pass
16,2,1,1,3,1,2,2,1,0,2,4,3,2,3,4,4,0,1,1,1,0,1,1,0,1,1,1,0,0,10,8,10,pass
15,1,3,1,5,3,1,3,1,0,4,2,4,3,5,3,2,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,11,pass
15,2,2,5,3,1,2,2,3,0,5,3,2,1,1,4,0,1,0,1,1,0,1,1,0,0,1,1,0,0,12,13,14,pass
16,2,1,5,5,2,2,1,1,0,5,4,3,1,1,5,2,1,1,1,0,0,1,0,0,1,1,1,1,0,10,8,8,fail
15,3,3,3,3,1,1,2,1,0,4,3,3,2,4,3,11,0,0,1,1,0,1,1,0,1,0,1,0,0,12,10,11,pass
16,1,1,1,5,1,1,2,2,3,3,4,3,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,7,7,8,fail
17,2,2,5,1,1,2,1,1,0,4,5,3,1,1,5,4,1,0,1,1,0,1,1,0,0,1,0,0,0,9,9,10,pass
19,2,3,1,3,1,3,1,1,1,4,4,4,1,1,2,0,1,0,1,1,0,0,0,0,1,1,0,1,0,9,9,10,pass
17,2,1,1,5,1,2,3,1,0,5,5,3,1,1,3,2,1,0,1,0,0,1,1,0,0,1,0,1,0,9,10,11,pass
15,1,1,1,5,1,2,2,1,0,5,2,1,1,3,4,0,1,1,1,0,0,1,0,0,0,1,0,1,0,9,10,9,fail
16,2,2,5,5,1,1,3,2,0,3,4,5,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,9,10,11,pass
16,2,2,5,5,2,2,1,1,0,4,3,4,1,2,1,6,1,1,0,1,0,1,0,0,0,1,0,0,0,7,7,8,fail
17,2,2,1,5,1,2,2,2,0,4,3,5,1,2,4,0,1,0,1,0,0,1,0,0,1,1,1,0,0,11,10,11,pass
16,2,2,5,3,1,1,1,1,1,4,4,3,1,4,3,1,1,0,1,1,0,1,1,1,1,0,1,0,0,9,10,10,pass
18,3,2,5,5,1,3,2,3,2,3,3,2,1,1,2,6,1,1,0,0,0,1,0,0,0,0,0,1,0,7,9,10,pass
19,1,1,1,3,1,2,1,3,1,5,3,1,1,1,3,6,1,0,1,1,0,0,1,0,0,1,0,1,0,7,9,9,fail
18,1,1,5,5,2,2,2,1,1,4,4,3,3,4,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,9,10,pass
18,1,1,1,1,1,2,2,1,1,3,2,3,1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,1,0,9,11,10,pass
19,1,1,5,5,1,3,2,2,1,1,1,4,4,1,1,12,1,0,1,1,0,1,0,0,1,1,1,1,0,7,8,9,fail
16,2,2,2,5,1,2,1,2,0,3,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,8,10,10,pass
17,0,1,5,1,1,1,2,1,0,2,4,4,3,5,5,5,1,0,1,1,0,0,1,0,0,0,1,0,0,9,9,10,pass
16,1,2,1,5,1,2,1,2,0,4,4,5,1,3,3,0,1,1,1,0,0,0,1,0,1,1,0,0,0,8,9,9,fail
16,3,3,5,5,3,2,1,1,0,4,5,4,1,1,4,0,1,0,1,1,0,0,1,0,1,1,0,1,0,14,13,13,pass
16,1,1,3,3,2,2,1,1,0,4,4,4,2,2,4,2,1,1,1,0,0,1,1,0,1,1,1,1,0,14,14,14,pass
17,3,3,3,1,1,2,2,4,1,5,4,5,3,4,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,10,11,10,pass
16,2,1,5,3,1,2,1,2,0,5,3,3,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,14,13,14,pass
16,2,2,3,5,1,2,1,1,0,4,2,5,1,2,5,0,1,0,1,1,0,1,1,1,0,1,1,1,0,17,16,16,pass
17,1,2,5,5,1,1,1,1,1,5,3,5,5,5,1,12,0,0,1,1,0,1,1,0,1,1,0,1,0,6,7,7,fail
16,4,3,5,5,1,1,1,1,0,4,2,5,1,5,5,8,0,1,1,1,0,0,1,0,1,1,1,0,0,14,12,13,pass
17,2,2,3,3,4,2,3,4,1,1,3,5,3,5,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,10,8,9,fail
16,1,1,5,5,1,3,1,4,0,2,2,1,1,1,5,0,1,0,1,1,1,1,1,0,1,1,1,0,0,14,14,14,pass
19,2,2,5,5,2,2,1,3,0,5,4,5,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,12,13,13,pass
17,1,1,1,5,3,2,2,1,0,4,4,5,1,2,5,0,1,0,1,0,0,1,1,0,1,0,1,1,0,11,11,11,pass
20,3,3,1,3,4,2,2,2,1,3,3,4,2,4,3,8,1,0,1,1,0,0,1,0,1,1,1,1,0,11,9,10,pass
17,1,1,5,3,1,1,1,3,0,4,3,3,1,1,3,0,1,1,1,1,0,1,0,0,0,1,1,1,0,11,11,10,pass
17,2,2,5,5,1,2,3,1,1,4,4,5,1,2,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10,9,9,fail
16,1,1,1,5,1,1,3,2,0,5,3,2,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,16,17,18,pass
17,2,2,5,5,3,2,2,2,0,5,3,2,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,15,17,17,pass
17,1,0,5,5,4,2,2,2,0,4,4,5,1,1,4,1,1,0,0,1,0,0,0,0,1,1,1,1,0,11,9,10,pass
18,1,1,1,5,4,2,1,2,1,4,3,2,1,1,5,9,1,0,1,0,0,1,0,0,1,1,1,1,0,7,7,7,fail
16,3,1,5,5,1,2,1,1,0,3,1,3,1,3,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,8,6,8,fail
16,3,2,3,1,1,2,1,1,0,3,1,3,1,4,3,2,1,0,1,1,0,0,0,0,1,1,1,0,0,7,6,7,fail
18,1,1,5,1,3,2,2,2,0,2,3,5,1,4,3,8,1,1,1,1,1,0,0,0,0,1,1,0,0,9,8,10,pass
16,4,4,2,4,3,1,1,2,0,4,3,3,2,3,2,0,1,0,1,0,0,0,1,0,1,0,1,1,0,14,16,16,pass
16,1,2,5,5,3,2,2,1,0,5,4,5,1,4,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,14,14,15,pass
18,2,4,5,3,3,1,1,2,1,2,3,2,1,3,1,8,1,0,0,1,0,1,0,0,1,1,1,0,0,8,5,8,fail
16,1,1,1,5,4,2,3,2,0,4,3,2,1,3,5,6,1,1,1,1,0,1,0,0,1,1,1,0,0,6,8,8,fail
16,2,3,1,3,4,2,2,2,0,3,3,3,1,1,2,0,1,0,1,0,0,1,1,0,1,1,1,0,0,8,10,10,pass
16,4,4,2,2,1,2,1,2,0,4,3,4,1,2,3,4,1,0,1,1,0,1,0,0,1,1,1,1,0,8,8,8,fail
18,4,4,1,2,2,2,1,4,0,5,5,5,5,5,5,2,0,1,1,1,0,1,1,0,1,1,0,1,0,5,6,6,fail
16,3,4,1,5,4,2,3,2,0,4,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,7,9,8,fail
17,4,4,5,3,2,2,1,3,0,4,4,3,1,2,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,15,14,16,pass
17,4,1,5,5,4,2,1,1,0,4,2,3,1,2,5,1,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,14,pass
16,2,2,3,3,4,2,4,3,0,5,1,3,2,2,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10,9,10,pass
17,2,2,1,5,4,2,1,1,0,5,1,3,1,2,5,5,1,0,1,0,0,1,0,1,1,1,1,0,0,9,9,9,fail
16,4,4,3,3,4,1,2,1,0,5,1,3,1,2,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,11,11,11,pass
17,3,3,3,3,2,2,1,1,0,4,1,4,5,5,3,8,0,0,1,1,0,1,1,0,1,1,1,0,0,7,10,9,fail
17,1,1,1,3,4,2,3,2,0,5,1,3,3,3,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,10,10,10,pass
16,2,1,2,3,4,2,2,2,0,4,2,2,1,4,5,2,0,0,1,1,0,0,0,0,1,0,1,1,0,9,7,8,fail
16,2,1,5,3,4,2,1,2,0,3,2,2,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,14,15,16,pass
16,4,4,4,2,4,1,1,1,0,4,1,2,2,5,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,11,12,12,pass
15,1,2,5,3,1,2,3,2,0,5,5,5,1,3,5,11,0,0,1,0,0,1,1,0,0,1,1,0,0,9,11,10,pass
15,2,2,5,5,3,2,3,4,0,5,4,5,2,3,5,8,0,1,0,1,0,1,1,0,0,1,1,0,0,13,14,14,pass
15,2,1,3,3,1,2,1,1,0,4,3,3,1,2,5,11,0,1,0,1,0,0,1,0,1,1,1,0,0,12,13,12,pass
16,2,2,5,5,1,2,1,3,0,4,3,3,2,2,5,2,1,1,1,0,0,1,0,0,0,0,1,1,0,11,11,11,pass
16,4,1,5,5,2,2,2,2,0,1,2,4,2,2,1,8,1,1,1,1,0,1,1,0,1,1,1,0,0,9,10,10,pass
17,3,2,1,5,2,2,2,1,0,4,3,3,2,2,1,5,1,0,1,1,0,0,0,0,0,1,1,1,0,9,11,11,pass
17,2,2,5,5,4,2,2,2,0,5,1,3,1,1,5,0,1,0,1,0,1,0,0,1,0,1,1,0,0,11,9,11,pass
16,4,4,4,3,1,2,2,3,0,5,3,5,1,4,5,1,1,0,1,1,0,1,0,0,1,1,1,1,0,10,11,12,pass
17,4,4,2,5,1,1,3,1,3,3,3,3,1,3,5,2,0,0,1,0,0,0,1,0,1,1,1,1,0,9,9,8,fail
17,1,3,5,5,1,1,2,1,0,5,1,2,3,3,5,2,0,1,1,0,0,0,1,0,0,1,1,1,0,12,11,12,pass
17,3,4,3,5,4,2,1,2,1,5,4,4,3,4,5,8,0,0,1,1,0,1,1,0,1,0,1,1,0,8,9,8,fail
17,4,4,2,2,1,1,1,2,0,5,2,5,1,1,5,0,1,0,1,1,0,1,0,0,1,1,1,0,0,13,15,16,pass
16,4,1,5,1,4,1,1,1,0,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,11,11,pass
17,1,1,1,1,4,2,1,2,0,4,5,5,1,2,3,2,1,0,0,1,0,0,1,0,1,1,1,1,0,11,10,11,pass
17,4,2,5,5,1,2,2,2,0,4,3,3,2,3,5,0,1,0,1,0,1,1,0,0,1,0,1,0,0,17,18,18,pass
16,2,2,5,3,1,1,2,2,0,4,1,2,2,2,5,0,0,1,0,1,0,1,0,0,1,0,1,1,0,12,13,13,pass
17,3,2,5,5,4,1,2,2,0,4,1,2,2,2,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,13,14,13,pass
19,1,1,5,5,4,2,1,2,2,4,4,3,3,4,4,2,0,0,1,1,0,1,1,0,1,1,0,0,0,9,9,10,pass
17,1,0,5,5,2,2,1,1,0,4,1,2,1,1,5,4,0,1,0,1,0,0,0,0,0,1,1,1,0,11,11,12,pass
17,1,1,1,1,1,1,2,1,0,3,5,5,2,2,4,3,1,0,1,0,0,1,1,0,1,1,0,1,0,10,11,10,pass
16,1,2,5,5,2,1,1,3,0,4,3,4,1,1,3,5,1,0,1,0,1,1,0,0,1,0,1,1,0,13,14,13,pass
16,1,2,5,1,1,2,1,1,0,4,4,4,2,4,5,4,0,1,1,0,0,0,0,0,0,1,1,0,0,9,10,11,pass
17,3,1,5,5,1,2,2,2,3,5,4,4,1,1,5,2,1,0,1,0,0,1,1,0,1,0,1,1,0,7,9,10,pass
17,2,2,5,5,1,2,2,1,0,5,5,5,3,5,5,0,0,0,1,0,0,0,1,0,0,1,0,1,0,8,13,10,pass
18,1,0,1,1,1,3,3,1,1,4,3,2,1,1,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,12,12,13,pass
17,1,1,5,3,1,2,2,1,0,4,5,5,1,3,2,0,0,0,1,0,0,1,1,0,1,0,1,1,0,10,9,10,pass
18,1,1,1,1,1,2,2,2,0,4,3,3,1,4,5,6,0,1,1,1,0,1,1,0,0,1,1,0,0,10,9,10,pass
16,2,2,5,3,1,1,1,2,0,5,4,3,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,11,13,12,pass
16,3,2,3,5,1,1,2,1,0,4,5,5,2,3,5,2,0,0,1,0,0,0,0,0,1,1,1,0,0,11,9,10,pass
16,1,1,1,5,1,2,2,1,0,4,5,5,2,4,5,0,0,1,1,0,0,0,1,0,1,1,1,0,0,10,10,9,fail
18,1,1,3,5,1,3,2,1,1,5,3,3,2,3,5,2,0,0,1,0,0,1,0,0,1,1,0,1,0,9,7,9,fail
19,3,2,1,3,1,2,2,1,3,3,2,1,1,1,3,4,0,0,1,1,0,0,1,0,0,1,1,0,0,6,11,9,fail
18,3,3,1,1,1,2,1,2,2,4,4,5,1,3,3,9,0,0,1,1,0,1,1,0,1,1,0,0,0,4,8,8,fail
16,2,2,3,3,1,2,2,1,0,5,4,3,2,4,4,6,0,0,1,0,0,1,1,0,1,1,1,1,0,7,8,8,fail
19,2,1,1,5,1,3,2,1,3,4,4,3,1,3,5,4,0,0,1,1,0,0,1,0,1,0,0,1,0,8,9,9,fail
16,3,2,3,1,1,2,2,2,2,2,5,5,1,1,1,8,1,0,0,1,0,1,1,0,0,1,1,1,0,5,5,7,fail
17,1,1,5,1,1,2,1,1,0,4,3,2,1,2,5,9,1,0,1,1,0,1,1,0,0,1,1,0,0,7,9,10,pass
20,1,1,5,5,1,3,2,1,1,4,4,3,2,4,4,12,0,0,1,0,0,1,0,0,1,1,0,1,0,8,11,10,pass
18,4,3,3,3,1,2,1,1,0,5,4,4,3,4,2,8,1,0,0,0,0,1,0,0,1,1,1,0,0,10,11,10,pass
18,3,2,5,5,1,2,2,1,0,2,5,5,5,5,5,8,0,0,1,0,0,1,0,0,1,0,1,0,0,9,10,11,pass
19,1,1,5,3,2,3,3,2,1,5,4,4,3,3,2,8,0,0,1,0,0,0,0,0,1,1,1,0,0,10,9,11,pass
17,3,3,2,5,1,2,2,2,1,4,5,4,2,3,3,4,0,0,1,1,0,1,0,0,1,1,1,0,0,8,9,10,pass
18,1,3,1,3,1,2,1,1,0,4,3,3,2,3,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,9,10,9,fail
19,1,1,5,5,2,3,3,1,1,4,4,4,3,3,5,4,0,0,1,0,0,1,0,0,1,1,1,0,0,8,9,10,pass
18,1,2,1,5,1,2,2,2,2,4,3,3,1,1,5,2,1,0,0,1,0,1,0,0,0,1,1,0,0,6,8,8,fail
19,1,1,1,5,1,2,1,1,0,1,4,4,1,1,5,0,1,1,0,1,0,1,0,0,0,1,0,0,0,6,8,7,fail
17,0,0,1,5,1,2,2,1,0,4,4,3,1,1,5,0,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,11,pass
17,3,1,5,1,1,3,2,3,0,4,2,3,2,2,3,5,1,1,0,0,0,1,0,1,0,1,0,0,0,8,7,8,fail
18,2,2,3,3,1,2,1,2,1,2,3,3,1,2,4,3,1,1,1,0,0,1,1,0,1,1,1,0,0,7,6,8,fail
17,4,1,2,1,1,2,1,1,0,3,2,2,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,8,10,9,fail
17,1,2,1,5,1,1,1,1,0,5,5,1,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,0,0,7,10,10,pass
18,1,1,5,5,1,2,3,2,2,3,4,4,2,2,5,3,1,0,1,1,0,0,1,0,0,1,1,1,0,7,8,7,fail
18,2,2,3,1,3,1,2,2,0,4,3,5,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,0,0,12,13,14,pass
17,3,3,3,3,1,2,2,1,0,4,4,3,1,1,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,11,12,13,pass
18,1,2,1,5,3,2,2,2,0,4,4,3,1,2,4,0,1,1,0,1,0,0,0,0,1,1,1,0,0,12,13,14,pass
18,4,4,4,4,3,2,2,2,0,4,3,5,1,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,18,18,18,pass
18,4,4,3,5,3,2,1,1,0,5,4,5,1,1,5,3,0,1,1,1,0,1,1,0,1,1,1,0,0,17,17,17,pass
17,4,2,5,5,1,2,2,2,0,4,3,3,1,2,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,17,18,18,pass
18,1,2,1,3,2,2,2,1,0,4,1,4,5,5,1,8,0,1,1,1,0,1,0,0,0,0,1,0,0,10,11,11,pass
18,4,4,1,3,4,2,3,1,0,2,5,5,1,1,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0,12,13,14,pass
17,1,1,5,3,4,1,3,1,0,4,2,3,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,14,pass
18,2,2,5,5,1,2,2,2,0,1,3,1,1,1,2,4,1,0,1,1,0,1,0,0,1,0,1,1,0,8,8,10,pass
18,2,2,3,3,1,1,2,3,0,5,4,5,1,4,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,11,12,13,pass
18,1,1,1,3,1,2,3,2,1,4,4,2,1,2,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,9,10,10,pass
17,4,2,4,5,1,1,2,4,0,4,2,3,3,1,5,0,1,0,1,1,0,0,0,0,1,1,1,1,0,18,18,18,pass
17,2,1,3,5,3,2,2,2,0,5,3,3,1,2,2,5,1,1,0,0,0,0,1,0,1,1,1,1,0,11,11,12,pass
