,age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3
398,18,3,2,5,3,4,2,1,3,0,5,4,3,2,3,1,4,1,0,1,1,0,0,0,0,1,1,1,1,1,14,16,pass
399,18,4,3,4,3,1,2,1,3,0,5,3,2,1,2,4,4,0,0,1,0,0,0,0,0,1,1,1,1,1,15,14,pass
400,18,4,3,4,5,1,2,1,3,0,5,4,5,2,3,5,0,0,0,1,1,0,1,0,0,1,1,1,1,1,14,13,pass
401,17,4,3,2,5,3,2,1,3,0,4,4,3,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,1,1,11,12,pass
402,17,2,1,3,5,1,2,2,2,0,4,3,4,2,2,1,10,1,0,1,1,0,1,1,0,1,1,1,1,1,12,15,pass
403,17,2,1,3,5,3,2,1,2,0,4,3,5,2,4,4,4,1,0,1,1,0,1,1,0,1,1,1,0,1,12,16,pass
404,19,2,3,1,5,2,3,2,1,1,2,2,3,3,4,5,16,1,1,0,1,0,0,0,0,1,1,0,0,1,10,11,pass
405,17,3,1,5,1,2,2,1,1,1,4,1,2,1,1,3,6,1,0,1,1,0,1,0,1,1,1,1,1,1,10,13,pass
406,21,4,4,5,5,3,3,1,3,2,3,3,2,1,1,5,0,1,1,1,1,0,0,1,1,1,1,1,0,1,9,12,pass
407,18,2,2,3,3,3,2,1,2,0,4,4,4,1,3,3,11,0,1,1,1,0,1,1,0,1,0,0,0,1,9,11,pass
408,18,3,4,5,5,3,3,1,2,0,4,3,5,1,4,2,9,0,1,0,1,0,0,1,0,1,1,1,1,1,13,14,pass
409,17,2,2,3,3,3,2,1,2,0,4,3,4,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,0,1,13,17,pass
410,17,4,4,2,5,3,2,1,3,0,4,4,2,1,2,4,2,0,1,0,1,0,1,0,0,1,1,1,0,1,12,15,pass
411,18,4,2,4,5,1,2,1,2,0,4,2,2,1,1,3,0,1,1,1,1,0,1,1,0,1,1,1,0,1,14,17,pass
412,21,1,1,1,5,1,3,2,2,2,5,3,3,5,2,4,21,0,1,1,0,0,1,1,0,1,1,0,1,1,9,10,pass
413,20,1,1,5,5,3,3,2,3,0,3,2,2,1,3,3,8,1,0,1,0,0,0,0,0,1,1,1,1,1,11,15,pass
414,19,4,4,4,5,2,3,1,1,1,3,2,5,4,4,5,5,1,0,1,1,0,1,0,0,1,1,1,1,1,9,10,pass
415,17,3,2,5,5,3,2,1,2,0,4,4,4,1,2,5,10,0,1,0,1,0,1,0,0,1,1,1,0,1,16,18,pass
416,18,3,2,1,5,3,1,1,3,0,4,3,4,1,2,2,5,1,0,1,1,0,1,0,0,1,1,1,1,1,14,17,pass
417,18,2,3,5,3,3,1,1,1,0,3,1,3,4,5,4,13,0,0,1,0,0,0,0,0,1,1,1,0,1,13,14,pass
418,19,2,1,5,5,3,2,1,1,0,5,3,4,1,4,4,10,0,0,1,1,0,0,0,0,1,1,1,0,1,7,11,pass
419,18,2,2,3,5,3,2,2,2,0,4,1,4,1,3,4,10,1,1,0,1,0,1,0,0,1,1,1,0,1,14,17,pass
420,20,1,0,5,5,3,2,2,1,1,5,3,1,1,1,5,5,1,0,1,1,1,0,0,0,1,1,1,1,1,8,10,pass
421,18,3,2,3,5,2,2,1,2,0,3,1,2,1,2,1,4,1,0,1,1,0,1,1,0,1,0,1,1,1,10,13,pass
422,16,1,3,1,5,4,1,2,1,0,4,3,3,1,3,5,11,1,0,1,1,0,1,0,0,1,1,0,1,0,10,11,pass
423,16,2,2,5,5,1,2,2,2,0,4,4,4,1,1,5,0,1,0,1,0,0,1,1,0,1,1,1,0,0,12,12,pass
424,15,1,1,1,3,4,2,1,1,1,4,1,3,1,1,2,6,1,0,1,0,0,1,0,0,0,1,1,1,0,10,10,pass
425,15,3,3,1,5,1,2,2,1,0,5,4,4,2,3,5,4,1,0,1,0,0,1,0,0,1,1,1,0,0,10,10,pass
426,16,2,3,1,3,1,2,2,2,0,4,5,2,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,16,17,pass
427,15,2,1,1,5,2,2,2,1,0,1,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,8,fail
428,16,4,4,1,5,2,2,1,2,0,5,3,2,1,3,2,5,0,1,0,0,0,1,0,0,0,1,1,0,0,10,11,pass
429,16,1,2,5,5,4,2,1,3,0,4,4,3,1,1,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,10,11,pass
430,17,3,2,1,5,1,1,1,2,1,4,5,4,1,2,5,0,1,0,1,0,0,0,0,0,0,1,1,1,0,10,10,pass
431,17,1,1,5,5,4,1,1,1,1,5,4,4,2,2,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,6,6,fail
432,15,4,4,4,5,1,2,2,1,0,1,5,1,3,5,5,0,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,pass
433,16,2,2,1,5,3,2,2,4,0,1,2,1,1,1,1,4,1,1,0,1,0,0,1,0,0,0,0,1,0,10,9,pass
434,15,1,1,1,3,3,1,2,2,0,5,4,3,1,2,4,0,1,1,1,0,0,1,0,0,1,1,1,0,0,10,10,pass
435,15,1,1,5,3,1,2,2,1,1,4,4,3,1,2,2,4,1,1,1,0,0,1,0,0,1,1,1,1,0,6,7,fail
436,16,0,2,5,5,4,2,2,1,0,3,2,3,1,2,2,0,1,0,1,0,0,1,1,0,0,1,1,0,0,12,11,pass
437,17,2,3,5,5,1,2,2,1,0,5,5,5,1,3,3,2,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,pass
438,15,3,3,5,3,1,1,2,1,0,4,1,3,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,14,16,pass
439,17,1,1,5,5,2,2,1,2,0,4,4,3,2,4,5,4,0,0,1,1,0,0,0,1,1,0,1,0,0,8,9,fail
440,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,0,0,1,1,0,0,1,1,0,1,1,1,0,0,12,13,pass
441,15,4,1,2,3,3,1,1,2,0,5,3,4,1,2,2,7,0,1,1,0,0,1,1,0,1,1,1,0,0,7,9,fail
442,16,3,4,5,2,4,2,3,2,0,3,4,5,1,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,9,10,pass
443,15,1,1,5,5,1,2,4,2,0,5,4,5,2,4,4,8,0,0,1,0,0,1,1,0,0,1,1,1,0,7,9,fail
444,15,3,3,1,1,3,1,1,2,0,5,3,3,1,1,5,0,0,1,1,1,0,1,1,0,1,1,1,0,0,11,11,pass
445,17,2,1,5,5,4,2,3,1,0,5,5,5,5,5,3,8,0,0,1,0,0,0,1,0,0,1,0,1,0,8,10,fail
446,16,4,4,4,4,1,2,2,3,0,4,2,2,1,1,4,6,1,0,1,0,0,0,1,0,1,1,1,1,0,16,16,pass
447,15,1,2,5,3,1,2,2,1,0,5,1,2,1,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,0,11,13,pass
448,16,2,3,5,3,1,2,3,2,0,4,5,4,1,2,1,2,1,0,1,0,0,1,0,0,1,1,1,0,0,15,15,pass
449,16,1,2,5,5,1,1,2,2,0,4,3,3,1,1,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,11,pass
450,16,2,2,5,5,1,2,3,2,0,4,4,5,1,1,4,4,1,0,1,0,0,1,0,0,1,1,1,0,0,9,10,pass
451,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,0,1,0,1,1,0,1,0,0,0,1,1,0,0,10,8,fail
452,16,1,2,5,3,1,2,1,3,1,1,3,2,1,2,4,3,1,0,1,1,0,1,0,0,0,1,1,0,0,9,8,fail
453,15,2,1,1,5,2,2,1,2,0,4,4,2,3,3,2,0,1,0,1,1,1,1,0,0,1,0,1,0,0,9,10,fail
454,16,1,1,1,5,1,1,1,2,0,5,4,3,2,1,2,0,1,0,1,1,0,1,0,0,0,0,1,1,0,13,14,pass
455,17,1,2,1,3,3,2,1,1,0,5,5,5,5,5,3,4,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,pass
456,16,1,1,5,5,2,1,4,4,0,4,3,2,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,13,10,pass
457,16,1,1,1,5,4,1,4,3,0,4,4,3,1,1,5,2,1,0,1,0,1,1,0,0,0,1,1,0,0,10,9,pass
458,15,1,1,1,5,2,1,2,2,0,4,3,3,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,11,10,pass
459,16,1,1,1,5,4,2,2,1,0,4,2,2,4,3,2,0,1,0,1,0,0,0,1,0,1,1,1,1,0,13,12,pass
460,15,1,1,1,1,1,1,3,2,0,4,2,1,1,2,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,13,14,pass
461,15,2,2,5,5,4,1,1,3,0,4,4,3,2,2,5,2,1,1,1,0,1,1,0,0,0,1,1,0,0,14,11,pass
462,16,1,1,1,5,4,1,2,1,0,3,4,4,3,4,5,6,0,0,1,0,0,0,1,0,0,1,1,0,0,11,11,pass
463,18,1,2,5,5,1,1,1,2,1,3,4,4,2,3,5,9,1,0,1,1,0,1,1,0,1,1,1,1,0,9,8,fail
464,15,3,1,5,3,2,2,2,1,0,3,2,3,1,3,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,10,9,pass
465,16,2,2,5,3,1,1,3,2,0,5,3,4,1,1,2,1,1,0,1,0,0,1,1,0,1,1,1,0,0,14,13,pass
466,15,2,2,2,5,3,2,3,1,0,4,3,3,1,2,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,13,12,pass
467,16,4,4,5,4,1,1,1,2,0,4,3,1,1,1,3,0,0,0,1,1,0,1,1,0,0,1,1,1,0,13,12,pass
468,15,3,3,3,5,3,2,1,2,0,4,5,4,1,1,1,4,1,0,1,0,0,1,0,0,1,1,1,1,0,13,12,pass
469,16,2,2,1,5,1,2,2,2,1,4,4,4,2,3,5,2,1,0,1,0,0,1,1,0,0,0,1,0,0,12,11,pass
470,16,2,2,5,5,2,1,3,1,0,4,3,2,1,1,4,0,1,1,1,0,0,1,1,0,0,1,1,1,0,14,14,pass
471,16,2,1,1,3,1,2,2,1,0,2,4,3,2,3,4,4,0,1,1,1,0,1,1,0,1,1,1,0,0,10,8,pass
472,15,1,3,1,5,3,1,3,1,0,4,2,4,3,5,3,2,0,1,1,0,0,1,1,0,1,1,1,0,0,10,11,pass
473,15,2,2,5,3,1,2,2,3,0,5,3,2,1,1,4,0,1,0,1,1,0,1,1,0,0,1,1,0,0,12,13,pass
474,16,2,1,5,5,2,2,1,1,0,5,4,3,1,1,5,2,1,1,1,0,0,1,0,0,1,1,1,1,0,10,8,fail
475,15,3,3,3,3,1,1,2,1,0,4,3,3,2,4,3,11,0,0,1,1,0,1,1,0,1,0,1,0,0,12,10,pass
476,16,1,1,1,5,1,1,2,2,3,3,4,3,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,7,7,fail
477,17,2,2,5,1,1,2,1,1,0,4,5,3,1,1,5,4,1,0,1,1,0,1,1,0,0,1,0,0,0,9,9,pass
478,19,2,3,1,3,1,3,1,1,1,4,4,4,1,1,2,0,1,0,1,1,0,0,0,0,1,1,0,1,0,9,9,pass
479,17,2,1,1,5,1,2,3,1,0,5,5,3,1,1,3,2,1,0,1,0,0,1,1,0,0,1,0,1,0,9,10,pass
480,15,1,1,1,5,1,2,2,1,0,5,2,1,1,3,4,0,1,1,1,0,0,1,0,0,0,1,0,1,0,9,10,fail
481,16,2,2,5,5,1,1,3,2,0,3,4,5,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,9,10,pass
482,16,2,2,5,5,2,2,1,1,0,4,3,4,1,2,1,6,1,1,0,1,0,1,0,0,0,1,0,0,0,7,7,fail
483,17,2,2,1,5,1,2,2,2,0,4,3,5,1,2,4,0,1,0,1,0,0,1,0,0,1,1,1,0,0,11,10,pass
484,16,2,2,5,3,1,1,1,1,1,4,4,3,1,4,3,1,1,0,1,1,0,1,1,1,1,0,1,0,0,9,10,pass
485,18,3,2,5,5,1,3,2,3,2,3,3,2,1,1,2,6,1,1,0,0,0,1,0,0,0,0,0,1,0,7,9,pass
486,19,1,1,1,3,1,2,1,3,1,5,3,1,1,1,3,6,1,0,1,1,0,0,1,0,0,1,0,1,0,7,9,fail
487,18,1,1,5,5,2,2,2,1,1,4,4,3,3,4,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,9,pass
488,18,1,1,1,1,1,2,2,1,1,3,2,3,1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,1,0,9,11,pass
489,19,1,1,5,5,1,3,2,2,1,1,1,4,4,1,1,12,1,0,1,1,0,1,0,0,1,1,1,1,0,7,8,fail
490,16,2,2,2,5,1,2,1,2,0,3,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,8,10,pass
491,17,0,1,5,1,1,1,2,1,0,2,4,4,3,5,5,5,1,0,1,1,0,0,1,0,0,0,1,0,0,9,9,pass
492,16,1,2,1,5,1,2,1,2,0,4,4,5,1,3,3,0,1,1,1,0,0,0,1,0,1,1,0,0,0,8,9,fail
493,16,3,3,5,5,3,2,1,1,0,4,5,4,1,1,4,0,1,0,1,1,0,0,1,0,1,1,0,1,0,14,13,pass
494,16,1,1,3,3,2,2,1,1,0,4,4,4,2,2,4,2,1,1,1,0,0,1,1,0,1,1,1,1,0,14,14,pass
495,17,3,3,3,1,1,2,2,4,1,5,4,5,3,4,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,10,11,pass
496,16,2,1,5,3,1,2,1,2,0,5,3,3,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,14,13,pass
497,16,2,2,3,5,1,2,1,1,0,4,2,5,1,2,5,0,1,0,1,1,0,1,1,1,0,1,1,1,0,17,16,pass
498,17,1,2,5,5,1,1,1,1,1,5,3,5,5,5,1,12,0,0,1,1,0,1,1,0,1,1,0,1,0,6,7,fail
499,16,4,3,5,5,1,1,1,1,0,4,2,5,1,5,5,8,0,1,1,1,0,0,1,0,1,1,1,0,0,14,12,pass
500,17,2,2,3,3,4,2,3,4,1,1,3,5,3,5,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,10,8,fail
501,16,1,1,5,5,1,3,1,4,0,2,2,1,1,1,5,0,1,0,1,1,1,1,1,0,1,1,1,0,0,14,14,pass
502,19,2,2,5,5,2,2,1,3,0,5,4,5,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,12,13,pass
503,17,1,1,1,5,3,2,2,1,0,4,4,5,1,2,5,0,1,0,1,0,0,1,1,0,1,0,1,1,0,11,11,pass
504,20,3,3,1,3,4,2,2,2,1,3,3,4,2,4,3,8,1,0,1,1,0,0,1,0,1,1,1,1,0,11,9,pass
505,17,1,1,5,3,1,1,1,3,0,4,3,3,1,1,3,0,1,1,1,1,0,1,0,0,0,1,1,1,0,11,11,pass
506,17,2,2,5,5,1,2,3,1,1,4,4,5,1,2,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10,9,fail
507,16,1,1,1,5,1,1,3,2,0,5,3,2,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,16,17,pass
508,17,2,2,5,5,3,2,2,2,0,5,3,2,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,15,17,pass
509,17,1,0,5,5,4,2,2,2,0,4,4,5,1,1,4,1,1,0,0,1,0,0,0,0,1,1,1,1,0,11,9,pass
510,18,1,1,1,5,4,2,1,2,1,4,3,2,1,1,5,9,1,0,1,0,0,1,0,0,1,1,1,1,0,7,7,fail
511,16,3,1,5,5,1,2,1,1,0,3,1,3,1,3,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,8,6,fail
512,16,3,2,3,1,1,2,1,1,0,3,1,3,1,4,3,2,1,0,1,1,0,0,0,0,1,1,1,0,0,7,6,fail
513,18,1,1,5,1,3,2,2,2,0,2,3,5,1,4,3,8,1,1,1,1,1,0,0,0,0,1,1,0,0,9,8,pass
514,16,4,4,2,4,3,1,1,2,0,4,3,3,2,3,2,0,1,0,1,0,0,0,1,0,1,0,1,1,0,14,16,pass
515,16,1,2,5,5,3,2,2,1,0,5,4,5,1,4,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,14,14,pass
516,18,2,4,5,3,3,1,1,2,1,2,3,2,1,3,1,8,1,0,0,1,0,1,0,0,1,1,1,0,0,8,5,fail
517,16,1,1,1,5,4,2,3,2,0,4,3,2,1,3,5,6,1,1,1,1,0,1,0,0,1,1,1,0,0,6,8,fail
518,16,2,3,1,3,4,2,2,2,0,3,3,3,1,1,2,0,1,0,1,0,0,1,1,0,1,1,1,0,0,8,10,pass
519,16,4,4,2,2,1,2,1,2,0,4,3,4,1,2,3,4,1,0,1,1,0,1,0,0,1,1,1,1,0,8,8,fail
520,18,4,4,1,2,2,2,1,4,0,5,5,5,5,5,5,2,0,1,1,1,0,1,1,0,1,1,0,1,0,5,6,fail
521,16,3,4,1,5,4,2,3,2,0,4,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,7,9,fail
522,17,4,4,5,3,2,2,1,3,0,4,4,3,1,2,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,15,14,pass
523,17,4,1,5,5,4,2,1,1,0,4,2,3,1,2,5,1,1,0,1,0,0,0,0,0,1,1,1,1,0,13,14,pass
524,16,2,2,3,3,4,2,4,3,0,5,1,3,2,2,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10,9,pass
525,17,2,2,1,5,4,2,1,1,0,5,1,3,1,2,5,5,1,0,1,0,0,1,0,1,1,1,1,0,0,9,9,fail
526,16,4,4,3,3,4,1,2,1,0,5,1,3,1,2,5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,11,11,pass
527,17,3,3,3,3,2,2,1,1,0,4,1,4,5,5,3,8,0,0,1,1,0,1,1,0,1,1,1,0,0,7,10,fail
528,17,1,1,1,3,4,2,3,2,0,5,1,3,3,3,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,10,10,pass
529,16,2,1,2,3,4,2,2,2,0,4,2,2,1,4,5,2,0,0,1,1,0,0,0,0,1,0,1,1,0,9,7,fail
530,16,2,1,5,3,4,2,1,2,0,3,2,2,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,14,15,pass
531,16,4,4,4,2,4,1,1,1,0,4,1,2,2,5,5,0,0,1,1,1,0,1,0,0,1,1,1,0,0,11,12,pass
532,15,1,2,5,3,1,2,3,2,0,5,5,5,1,3,5,11,0,0,1,0,0,1,1,0,0,1,1,0,0,9,11,pass
533,15,2,2,5,5,3,2,3,4,0,5,4,5,2,3,5,8,0,1,0,1,0,1,1,0,0,1,1,0,0,13,14,pass
534,15,2,1,3,3,1,2,1,1,0,4,3,3,1,2,5,11,0,1,0,1,0,0,1,0,1,1,1,0,0,12,13,pass
535,16,2,2,5,5,1,2,1,3,0,4,3,3,2,2,5,2,1,1,1,0,0,1,0,0,0,0,1,1,0,11,11,pass
536,16,4,1,5,5,2,2,2,2,0,1,2,4,2,2,1,8,1,1,1,1,0,1,1,0,1,1,1,0,0,9,10,pass
537,17,3,2,1,5,2,2,2,1,0,4,3,3,2,2,1,5,1,0,1,1,0,0,0,0,0,1,1,1,0,9,11,pass
538,17,2,2,5,5,4,2,2,2,0,5,1,3,1,1,5,0,1,0,1,0,1,0,0,1,0,1,1,0,0,11,9,pass
539,16,4,4,4,3,1,2,2,3,0,5,3,5,1,4,5,1,1,0,1,1,0,1,0,0,1,1,1,1,0,10,11,pass
540,17,4,4,2,5,1,1,3,1,3,3,3,3,1,3,5,2,0,0,1,0,0,0,1,0,1,1,1,1,0,9,9,fail
541,17,1,3,5,5,1,1,2,1,0,5,1,2,3,3,5,2,0,1,1,0,0,0,1,0,0,1,1,1,0,12,11,pass
542,17,3,4,3,5,4,2,1,2,1,5,4,4,3,4,5,8,0,0,1,1,0,1,1,0,1,0,1,1,0,8,9,fail
543,17,4,4,2,2,1,1,1,2,0,5,2,5,1,1,5,0,1,0,1,1,0,1,0,0,1,1,1,0,0,13,15,pass
544,16,4,1,5,1,4,1,1,1,0,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,11,pass
545,17,1,1,1,1,4,2,1,2,0,4,5,5,1,2,3,2,1,0,0,1,0,0,1,0,1,1,1,1,0,11,10,pass
546,17,4,2,5,5,1,2,2,2,0,4,3,3,2,3,5,0,1,0,1,0,1,1,0,0,1,0,1,0,0,17,18,pass
547,16,2,2,5,3,1,1,2,2,0,4,1,2,2,2,5,0,0,1,0,1,0,1,0,0,1,0,1,1,0,12,13,pass
548,17,3,2,5,5,4,1,2,2,0,4,1,2,2,2,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,13,14,pass
549,19,1,1,5,5,4,2,1,2,2,4,4,3,3,4,4,2,0,0,1,1,0,1,1,0,1,1,0,0,0,9,9,pass
550,17,1,0,5,5,2,2,1,1,0,4,1,2,1,1,5,4,0,1,0,1,0,0,0,0,0,1,1,1,0,11,11,pass
551,17,1,1,1,1,1,1,2,1,0,3,5,5,2,2,4,3,1,0,1,0,0,1,1,0,1,1,0,1,0,10,11,pass
552,16,1,2,5,5,2,1,1,3,0,4,3,4,1,1,3,5,1,0,1,0,1,1,0,0,1,0,1,1,0,13,14,pass
553,16,1,2,5,1,1,2,1,1,0,4,4,4,2,4,5,4,0,1,1,0,0,0,0,0,0,1,1,0,0,9,10,pass
554,17,3,1,5,5,1,2,2,2,3,5,4,4,1,1,5,2,1,0,1,0,0,1,1,0,1,0,1,1,0,7,9,pass
555,17,2,2,5,5,1,2,2,1,0,5,5,5,3,5,5,0,0,0,1,0,0,0,1,0,0,1,0,1,0,8,13,pass
556,18,1,0,1,1,1,3,3,1,1,4,3,2,1,1,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,12,12,pass
557,17,1,1,5,3,1,2,2,1,0,4,5,5,1,3,2,0,0,0,1,0,0,1,1,0,1,0,1,1,0,10,9,pass
558,18,1,1,1,1,1,2,2,2,0,4,3,3,1,4,5,6,0,1,1,1,0,1,1,0,0,1,1,0,0,10,9,pass
559,16,2,2,5,3,1,1,1,2,0,5,4,3,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,11,13,pass
560,16,3,2,3,5,1,1,2,1,0,4,5,5,2,3,5,2,0,0,1,0,0,0,0,0,1,1,1,0,0,11,9,pass
561,16,1,1,1,5,1,2,2,1,0,4,5,5,2,4,5,0,0,1,1,0,0,0,1,0,1,1,1,0,0,10,10,fail
562,18,1,1,3,5,1,3,2,1,1,5,3,3,2,3,5,2,0,0,1,0,0,1,0,0,1,1,0,1,0,9,7,fail
563,19,3,2,1,3,1,2,2,1,3,3,2,1,1,1,3,4,0,0,1,1,0,0,1,0,0,1,1,0,0,6,11,fail
564,18,3,3,1,1,1,2,1,2,2,4,4,5,1,3,3,9,0,0,1,1,0,1,1,0,1,1,0,0,0,4,8,fail
565,16,2,2,3,3,1,2,2,1,0,5,4,3,2,4,4,6,0,0,1,0,0,1,1,0,1,1,1,1,0,7,8,fail
566,19,2,1,1,5,1,3,2,1,3,4,4,3,1,3,5,4,0,0,1,1,0,0,1,0,1,0,0,1,0,8,9,fail
567,16,3,2,3,1,1,2,2,2,2,2,5,5,1,1,1,8,1,0,0,1,0,1,1,0,0,1,1,1,0,5,5,fail
568,17,1,1,5,1,1,2,1,1,0,4,3,2,1,2,5,9,1,0,1,1,0,1,1,0,0,1,1,0,0,7,9,pass
569,20,1,1,5,5,1,3,2,1,1,4,4,3,2,4,4,12,0,0,1,0,0,1,0,0,1,1,0,1,0,8,11,pass
570,18,4,3,3,3,1,2,1,1,0,5,4,4,3,4,2,8,1,0,0,0,0,1,0,0,1,1,1,0,0,10,11,pass
571,18,3,2,5,5,1,2,2,1,0,2,5,5,5,5,5,8,0,0,1,0,0,1,0,0,1,0,1,0,0,9,10,pass
572,19,1,1,5,3,2,3,3,2,1,5,4,4,3,3,2,8,0,0,1,0,0,0,0,0,1,1,1,0,0,10,9,pass
573,17,3,3,2,5,1,2,2,2,1,4,5,4,2,3,3,4,0,0,1,1,0,1,0,0,1,1,1,0,0,8,9,pass
574,18,1,3,1,3,1,2,1,1,0,4,3,3,2,3,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,9,10,fail
575,19,1,1,5,5,2,3,3,1,1,4,4,4,3,3,5,4,0,0,1,0,0,1,0,0,1,1,1,0,0,8,9,pass
576,18,1,2,1,5,1,2,2,2,2,4,3,3,1,1,5,2,1,0,0,1,0,1,0,0,0,1,1,0,0,6,8,fail
577,19,1,1,1,5,1,2,1,1,0,1,4,4,1,1,5,0,1,1,0,1,0,1,0,0,0,1,0,0,0,6,8,fail
578,17,0,0,1,5,1,2,2,1,0,4,4,3,1,1,5,0,1,0,1,0,0,1,0,0,1,1,1,0,0,10,11,pass
579,17,3,1,5,1,1,3,2,3,0,4,2,3,2,2,3,5,1,1,0,0,0,1,0,1,0,1,0,0,0,8,7,fail
580,18,2,2,3,3,1,2,1,2,1,2,3,3,1,2,4,3,1,1,1,0,0,1,1,0,1,1,1,0,0,7,6,fail
581,17,4,1,2,1,1,2,1,1,0,3,2,2,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,8,10,fail
582,17,1,2,1,5,1,1,1,1,0,5,5,1,1,1,3,0,1,1,1,1,0,0,0,0,1,1,1,0,0,7,10,pass
583,18,1,1,5,5,1,2,3,2,2,3,4,4,2,2,5,3,1,0,1,1,0,0,1,0,0,1,1,1,0,7,8,fail
584,18,2,2,3,1,3,1,2,2,0,4,3,5,1,1,1,2,1,0,1,1,0,0,1,0,1,0,1,0,0,12,13,pass
585,17,3,3,3,3,1,2,2,1,0,4,4,3,1,1,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,11,12,pass
586,18,1,2,1,5,3,2,2,2,0,4,4,3,1,2,4,0,1,1,0,1,0,0,0,0,1,1,1,0,0,12,13,pass
587,18,4,4,4,4,3,2,2,2,0,4,3,5,1,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,18,18,pass
588,18,4,4,3,5,3,2,1,1,0,5,4,5,1,1,5,3,0,1,1,1,0,1,1,0,1,1,1,0,0,17,17,pass
589,17,4,2,5,5,1,2,2,2,0,4,3,3,1,2,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,17,18,pass
590,18,1,2,1,3,2,2,2,1,0,4,1,4,5,5,1,8,0,1,1,1,0,1,0,0,0,0,1,0,0,10,11,pass
591,18,4,4,1,3,4,2,3,1,0,2,5,5,1,1,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0,12,13,pass
592,17,1,1,5,3,4,1,3,1,0,4,2,3,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,pass
593,18,2,2,5,5,1,2,2,2,0,1,3,1,1,1,2,4,1,0,1,1,0,1,0,0,1,0,1,1,0,8,8,pass
594,18,2,2,3,3,1,1,2,3,0,5,4,5,1,4,3,0,1,1,1,1,0,0,0,0,1,1,1,1,0,11,12,pass
595,18,1,1,1,3,1,2,3,2,1,4,4,2,1,2,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,9,10,pass
596,17,4,2,4,5,1,1,2,4,0,4,2,3,3,1,5,0,1,0,1,1,0,0,0,0,1,1,1,1,0,18,18,pass
597,17,2,1,3,5,3,2,2,2,0,5,3,3,1,2,2,5,1,1,0,0,0,0,1,0,1,1,1,1,0,11,11,pass
